Code,Localitate,Shannon,Simpson,Inverse Simpson
110296,Bala,0.05504768374560591,0.018269448028779278,1.0186094320810288
110456,Balta,-0.0,0.0,1.0
110535,Balacita,0.2726829427812779,0.14303001643817193,1.166902014284906
110571,Bacles,-0.0,0.0,1.0
110688,Balvanesti,-0.0,0.0,1.0
110740,Breznita-Motru,-0.0,0.0,1.0
110820,Breznita-Ocol,0.06897535749749564,0.02365310492263517,1.0242261280717864
110875,Brosteni,0.09953860911974508,0.039941332498296234,1.041603012243234
110946,Burila Mare,0.06731075469457182,0.022887551441473697,1.023423661703664
111006,Butoiesti,0.17681097660523137,0.08197643319670367,1.089296654422673
111097,Cazanesti,-0.0,0.0,1.0
111220,Ciresu,0.0421025356726141,0.014059049259926404,1.0142595246189676
111275,Corcova,0.20015975312161763,0.09600670670570777,1.1062028970987654
111417,Corlatel,0.438707336300529,0.2680109220751943,1.3661406025824965
111444,Cujmir,0.07464111400267869,0.02805554207410843,1.0288653758404862
111480,Devesel,0.30416949591617626,0.1649577539433098,1.1975442017721711
111550,Darvari,0.14021857012316533,0.06117982958922985,1.0651667183103462
111587,Dumbrava,-0.0,0.0,1.0
111685,Floresti,-0.0,0.0,1.0
111783,Garla Mare,0.644250512697474,0.45190564646637166,1.8245033789399274
111818,Godeanu,-0.0,0.0,1.0
111863,Gogosu,0.39299958462086304,0.23136590157901282,1.3010091564429813
111916,Greci,-0.0,0.0,1.0
111989,Grozesti,0.01804897073783837,0.005178629003126156,1.0052055868059377
112030,Gruia,0.6354869290321228,0.4434568094604119,1.796805741222824
112076,Hinova,-0.0,0.0,1.0
112129,Husnicioara,-0.0,0.0,1.0
112245,Eselnita,0.6657084029480852,0.39262817995203236,1.6464379264764444
112263,Ilovat,-0.0,0.0,1.0
112334,Ilovita,-0.0,0.0,1.0
112370,Isverna,0.024931734860574213,0.0075577561539976745,1.0076153108161834
112469,Izvoru Barzii,-0.0,0.0,1.0
112548,Jiana,0.4858475742345387,0.3074790308845139,1.4439995965425245
112600,Livezile,-0.0,0.0,1.0
112664,Malovat,0.04793929177252445,0.01642291281053776,1.0166971282926747
112744,Obarsia De Camp,-0.0,0.0,1.0
112771,Oprisor,-0.0,0.0,1.0
112806,Padina,-0.0,0.0,1.0
112879,Patulele,0.022683753456898544,0.006764296390327829,1.0068103637089814
112904,Dubova,0.8204675908883696,0.5100217427725073,2.0409068877023837
112959,Podeni,-0.0,0.0,1.0
112995,Ponoarele,0.015160845158155458,0.004228310830221238,1.004246265360031
113153,Poroina Mare,-0.0,0.0,1.0
113206,Pristol,-0.0,0.0,1.0
113233,Prunisor,-0.0,0.0,1.0
113395,Punghina,0.6088618795816483,0.4181107425628673,1.7185400610494
113466,Rogova,0.04098605602514953,0.013615094006910855,1.0138030234690212
113493,Salcia,-0.0,0.0,1.0
113518,Stangaceaua,-0.0,0.0,1.0
113607,Svinita,0.2970900591770493,0.1421974117002115,1.1657693898803156
113625,Sisesti,-0.0,0.0,1.0
113698,Sovarna,-0.0,0.0,1.0
113732,Tamna,0.48395374482133713,0.3058613465428802,1.4406343675280933
113849,Vanatori,0.0674826657992575,0.02481510923494401,1.0254465686147742
113894,Vanjulet,0.4973062941769645,0.3173234567901235,1.4648225575440172
113929,Vladaia,0.46219836295347544,0.28746975868030633,1.4034492039915063
113974,Voloiac,-0.0,0.0,1.0
114060,Branistea,-0.0,0.0,1.0
114079,Vrata,0.5469078397466348,0.3610419564194638,1.5650479871828344
114319,Municipiul Targu Mures,0.8190745442911361,0.5251696894119826,2.106015512703109
114355,Cristesti,0.9638127870490187,0.590519507945336,2.4421187807562372
114382,Sancraiu De Mures,0.8041010071279393,0.48809002711662886,1.9534684865923306
114417,Sangeorgiu De Mures,0.9331613106069736,0.5657575991580369,2.30286125459208
114453,Santana De Mures,0.9158770152608569,0.5605665514403029,2.2756574477378453
114514,Municipiul Sighisoara,0.7599852441086665,0.4031435365739999,1.6754447028351278
114603,Albesti,0.907518287893696,0.5176434128540057,2.073155061314279
114710,Oras Ludus,0.7840275888500555,0.4598549061436076,1.8513544071287418
114809,Municipiul Reghin,0.8466038481397303,0.486356634510673,1.946876115195883
114854,Oras Sovata,0.3886037943210704,0.19007869261297672,1.23468785285599
114925,Municipiul Tarnaveni,0.7924478440327523,0.4348397282640042,1.769409581689655
114970,Acatari,0.4348406575824087,0.22218874885434192,1.2856589545690866
115076,Adamus,1.0261766976294582,0.6186881450717019,2.622525334776282
115147,Alunis,0.8401537986925426,0.4820273720932795,1.9306039472419492
